heartbeat,program,controllermode,execution,power,avail,error,path_feedrateovr,operator,Srpm,Xabs,Yabs,Zabs,last_update,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
0,W:\788-0058,AUTOMATIC,EXECUTING,ON,AVAILABLE,,,,,0,10,20,Wednesday, March 07, 2018 09:18:18,
